"2015-04-01 22:00:00";"10";"000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000"
"2015-04-01 23:00:00";"40";"000100010000000000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000"
"2015-04-02 00:00:00";"10";"000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000"
"2015-04-02 01:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 02:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 03:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 04:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 05:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 06:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 07:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 08:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 09:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 10:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 11:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 12:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 13:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 14:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 15:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 16:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 17:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 18:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 19:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 21:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-02 23:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 00:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 01:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 02:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 03:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 04:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 05:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 06:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 07:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 08:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 09:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 10:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 11:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 13:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 14:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 15:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 16:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 17:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 18:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 19:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 20:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-03 21:00:00";"50";"000000000000000000000000000000000000000100000000010000000000000100000000010000000000000000000100000000000000000000000000"
"2015-04-03 22:00:00";"10";"000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000"
"2015-04-03 23:00:00";"220";"000000000000000000000000000000000000000100000000010000000000000000000000010001000001000000000101010202020101010102010001"
"2015-04-04 00:00:00";"350";"010100010201000101000101010100020100010100000100010001000100010001000101000002010000010001000001000100000001000001000001"
"2015-04-04 01:00:00";"80";"000100000100010000000001000000010000000000000000000001000000000000000000000100000000000000000000000100000000000000000000"
"2015-04-04 02:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 03:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 04:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 05:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 06:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 07:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 08:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 09:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 10:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 11:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 12:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 13:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 14:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 15:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 16:00:00";"0";"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000//////00//0000000000"
"2015-04-04 17:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 18:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 19:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 20:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 21:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 22:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-04 23:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 00:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 01:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 02:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 03:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 04:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 05:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 06:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 07:00:00";"10";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000"
"2015-04-05 08:00:00";"10";"000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 09:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 10:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 11:00:00";"70";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000010100020001000000"
"2015-04-05 12:00:00";"60";"000001000000000100000000010000000100000000000000000000000001000000000000000000000000000000000000000100000000000000000000"
"2015-04-05 13:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 14:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 15:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 16:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 17:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 18:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 19:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 20:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 21:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 22:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-05 23:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 00:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 01:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 02:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 03:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 04:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 05:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 06:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 07:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 08:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 09:00:00";"30";"000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000001000000000000000000"
"2015-04-06 10:00:00";"20";"000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000"
"2015-04-06 11:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 12:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 13:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 14:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 15:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 16:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 17:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 18:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 19:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 20:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 21:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 22:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-06 23:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"2015-04-07 00:00:00";"0";"000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
